section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,2,1649868268476134069,1649868269316133069,839,false,-4.974123,0.295266
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,4,1649868270087945069,1649868270436107069,348,false,2.423952,-1.395966
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,5,1649868270476468069,1649868270844238069,367,false,2.572177,-2.10787
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,6,1649868270884189069,1649868271052350069,168,false,1.797707,-1.371689
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,7,1649868271107985069,1649868271236162069,128,false,2.611413,-1.37856
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,8,1649868271388202069,1649868271768105069,379,false,3.530151,-1.481818
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,9,1649868271964174069,1649868272192112069,227,false,1.425165,-1.304002
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,15,1649868274804282069,1649868275244046069,439,false,5.312796,-1.741832
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,16,1649868275311990069,1649868275628148069,316,false,2.027147,-1.354307
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,17,1649868275720297069,1649868275787977069,67,false,2.722857,-0.126121
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,18,1649868276083953069,1649868276376078069,292,false,2.297231,-1.414512
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,19,1649868276436142069,1649868276852265069,416,false,3.766375,-1.509577
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,20,1649868276916214069,1649868277036138069,119,false,1.762161,-1.44986
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,25,1649868278328078069,1649868278776423069,448,false,4.730364,-1.672082
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,26,1649868278836157069,1649868279307970069,471,false,2.421167,-1.503559
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,27,1649868279360566069,1649868279632114069,271,false,3.3987,-1.379002
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,28,1649868279668073069,1649868279764055069,95,false,3.9123,-1.504937
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,29,1649868279884037069,1649868280064119069,180,false,4.085917,-1.563821
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,30,1649868280116075069,1649868280584121069,468,false,2.671294,-1.450669
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,31,1649868280636104069,1649868281236364069,600,false,4.355793,-1.501347
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,32,1649868281284128069,1649868281891992069,607,false,2.845316,-1.473911
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,33,1649868281940231069,1649868282351972069,411,false,3.57217,-1.33864
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,34,1649868282392271069,1649868282648594069,256,false,2.523572,-1.333839
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,35,1649868282708173069,1649868283347979069,639,false,3.469175,-1.312813
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,36,1649868283391962069,1649868283668004069,276,false,2.484965,-1.427191
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,37,1649868283712011069,1649868284168192069,456,false,4.077387,-1.52628
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,38,1649868284208149069,1649868284516075069,307,false,2.874438,-1.577816
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,39,1649868284556319069,1649868284904180069,347,false,4.413029,-1.645875
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,40,1649868284952079069,1649868285312250069,360,false,2.820166,-1.513533
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,41,1649868285348095069,1649868285732113069,384,false,2.80157,-1.538912
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,42,1649868285760301069,1649868286284179069,523,false,2.563995,-1.486618
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,43,1649868286316191069,1649868286476103069,159,false,1.922393,-1.467788
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,44,1649868286652229069,1649868286900507069,248,false,1.908747,-1.459511
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,45,1649868286928245069,1649868287268109069,339,false,2.169321,-1.489298
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,46,1649868287440624069,1649868287676091069,235,false,1.116007,-1.458811
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,47,1649868287716060069,1649868287944270069,228,false,1.744462,-1.462904
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,48,1649868287976154069,1649868288164120069,187,false,2.321946,-1.556139
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,49,1649868288207948069,1649868288432247069,224,false,1.140173,-1.377899
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,50,1649868288636166069,1649868288924131069,287,false,2.467416,-1.504326
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,52,1649868289496170069,1649868289588227069,92,false,-0.773018,0.525374
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,53,1649868289747957069,1649868290072303069,324,false,-1.242251,-1.17535
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,54,1649868290347973069,1649868290788928069,440,false,2.091277,-1.403926
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,55,1649868290820243069,1649868291047961069,227,false,2.651504,-1.483946
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,56,1649868291104158069,1649868291224463069,120,false,1.870752,-1.387105
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,57,1649868291288223069,1649868291468086069,179,false,2.627095,-0.495661
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,58,1649868291544338069,1649868291808686069,264,false,0.933873,-0.028789
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,59,1649868291996058069,1649868292244108069,248,false,2.546712,-1.525478
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,60,1649868292292096069,1649868292552202069,260,false,3.257842,-1.600946
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,61,1649868292592135069,1649868292752348069,160,false,4.294351,-1.650139
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,62,1649868292804170069,1649868293291960069,487,false,2.238784,-1.473683
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,63,1649868293320347069,1649868293588149069,267,false,1.870888,-1.420744
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,64,1649868293659972069,1649868293808152069,148,false,2.527618,-0.506129
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,65,1649868293856103069,1649868294012126069,156,false,4.395998,-1.173373
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,66,1649868294048045069,1649868294232004069,183,false,4.712844,-1.136844
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,67,1649868294292083069,1649868294548041069,255,false,2.737793,-1.463499
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,68,1649868294591944069,1649868294791960069,200,false,1.739423,-1.423694
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,69,1649868294980375069,1649868295376207069,395,false,4.964558,-1.682972
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,70,1649868295568088069,1649868295856145069,288,false,2.463639,-1.328406
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,71,1649868295904146069,1649868296164281069,260,false,2.984317,-1.36445
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,72,1649868296224072069,1649868296532341069,308,false,1.831165,-1.394972
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,73,1649868296596032069,1649868296876123069,280,false,3.198544,-1.424974
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,74,1649868296920108069,1649868297328180069,408,false,2.201045,-1.440003
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,75,1649868297380060069,1649868297652107069,272,false,3.937422,-1.560132
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,76,1649868297708266069,1649868298107967069,399,false,2.178067,-1.435398
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,77,1649868298148068069,1649868298444256069,296,false,3.211505,-1.481914
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,78,1649868298488328069,1649868299000603069,512,false,4.345334,-1.561472
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,81,1649868299484103069,1649868299844142069,360,false,-0.964788,-1.095251
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,89,1649868302804344069,1649868303016096069,211,false,-3.194724,-0.985363
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,116,1649868316127965069,1649868316380132069,252,false,5.433068,-0.976346
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,117,1649868316408106069,1649868316500183069,92,false,1.826642,-0.877874
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,118,1649868316588092069,1649868317064742069,476,false,3.763831,-1.471101
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,119,1649868317271960069,1649868318636293069,1364,false,2.873062,-1.480409
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,120,1649868318656004069,1649868319144105069,488,false,2.595841,-1.647708
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,121,1649868319212141069,1649868319384459069,172,false,3.44154,-0.31353
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,124,1649868320172346069,1649868320808106069,635,false,2.371433,-1.402698
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,125,1649868320832352069,1649868321128241069,295,false,2.460187,-1.784016
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,126,1649868321164236069,1649868321420210069,255,false,2.450875,-1.275321
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,127,1649868321468254069,1649868321747984069,279,false,2.435944,-1.72724
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,128,1649868321891950069,1649868322441594069,549,false,2.400115,-1.423613
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,129,1649868322644060069,1649868323384068069,740,true,0.111381,0.212479
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,130,1649868323499956069,1649868323856166069,356,false,2.174062,-1.285009
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,131,1649868323888116069,1649868324227979069,339,false,1.845458,-1.550423
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,132,1649868324612162069,1649868324836115069,223,false,2.330641,0.325422
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,133,1649868324876111069,1649868325447995069,571,false,2.548969,-0.085384
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,137,1649868326467958069,1649868327968159069,1500,false,2.30113,-0.225835
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,138,1649868328124327069,1649868329804146069,1679,false,2.61002,-0.163018
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,139,1649868329836012069,1649868330164140069,328,false,2.340229,-0.192105
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,140,1649868330195976069,1649868330444278069,248,false,2.516644,-0.179268
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,141,1649868330476077069,1649868330804371069,328,false,2.276546,-0.196987
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,142,1649868330836071069,1649868331696018069,859,false,2.544124,-0.179922
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,143,1649868331728057069,1649868332012018069,283,false,2.394941,-0.14101
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,144,1649868332044131069,1649868332232086069,187,false,2.674088,-0.137543
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,148,1649868333544451069,1649868334244380069,699,false,2.451158,-0.194262
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,151,1649868334996189069,1649868335252114069,255,false,0.608606,-0.070925
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,153,1649868335600330069,1649868336436314069,835,false,2.71756,-0.098433
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,155,1649868336860231069,1649868337132012069,271,false,1.469993,-1.140291
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,157,1649868337816157069,1649868338095955069,279,true,0.754106,0.080448
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,158,1649868338144375069,1649868338284243069,139,true,0.213226,0.119706
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,159,1649868338332154069,1649868340592505069,2260,false,-0.083764,-0.002948
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,160,1649868340611956069,1649868340953116069,341,false,0.157259,-0.030534
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,164,1649868341668005069,1649868342032159069,364,true,0.474395,0.023409
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,166,1649868342392237069,1649868342696181069,303,false,1.661749,-1.510726
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,168,1649868343276710069,1649868343516705069,239,false,0.505212,-0.083805
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,170,1649868343868674069,1649868344105020069,236,false,3.798835,-1.014178
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,173,1649868345020705069,1649868345200715069,180,false,1.525156,-1.457832
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,177,1649868346696648069,1649868347396735069,700,false,1.811816,-1.435783
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,180,1649868348104690069,1649868348184665069,79,false,0.004883,0.204622
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,181,1649868348332792069,1649868348681052069,348,false,1.834543,-1.562751
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,182,1649868348900721069,1649868351136865069,2236,false,0.032705,0.218455
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,183,1649868351232499069,1649868351765233069,532,false,1.853953,-1.26225
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,184,1649868351989063069,1649868352788764069,799,false,0.049727,0.251724
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,185,1649868352808562069,1649868353168757069,360,true,0.222693,0.173856
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,186,1649868353188865069,1649868353820981069,632,true,0.056603,0.200936
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,187,1649868353841160069,1649868354016880069,175,false,-0.041792,0.128205
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,188,1649868354104613069,1649868354668728069,564,false,1.705361,-1.380294
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,190,1649868355036734069,1649868355536466069,499,false,0.016968,0.183701
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,191,1649868355676687069,1649868356152484069,475,false,1.913522,-1.451176
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,192,1649868356180631069,1649868356521202069,340,false,1.803555,-1.676834
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,194,1649868356848912069,1649868357536697069,687,false,0.01783,0.199023
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,195,1649868357636468069,1649868358024788069,388,false,1.660858,-1.458154
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,196,1649868358264772069,1649868359776720069,1511,false,0.02334,0.237732
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,197,1649868359912471069,1649868360628749069,716,false,1.701876,-1.541852
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,198,1649868360841034069,1649868361484664069,643,false,-0.057567,0.264687
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,199,1649868361636713069,1649868362084742069,448,false,1.736174,-1.490276
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,201,1649868362480483069,1649868364800748069,2320,false,0.000183,0.247164
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,202,1649868364956721069,1649868365220742069,264,false,1.66751,-1.491664
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,203,1649868365332738069,1649868365988705069,655,false,-0.066057,0.26783
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,206,1649868366520877069,1649868366732495069,211,false,2.781197,-1.406899
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,207,1649868366776645069,1649868368249186069,1472,false,1.778061,-1.704342
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,209,1649868368660878069,1649868368948523069,287,false,-0.070956,0.298221
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,210,1649868369100584069,1649868369472501069,371,false,1.622276,-1.074094
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,211,1649868369660728069,1649868370832919069,1172,false,0.023012,0.224652
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,212,1649868370868701069,1649868374588669069,3719,true,0.204939,0.199823
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,213,1649868374616585069,1649868374816602069,200,false,-0.021821,0.2532
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,214,1649868374848984069,1649868375348906069,499,true,0.21331,0.200085
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,218,1649868376588738069,1649868377200696069,611,true,0.388711,0.263853
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,219,1649868377392483069,1649868378048717069,656,true,0.145136,0.262243
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,220,1649868378216782069,1649868379748616069,1531,true,0.197525,0.205476
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,221,1649868379800741069,1649868380060874069,260,true,0.967113,0.231311
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,222,1649868380108459069,1649868381428853069,1320,true,0.172945,0.265845
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,223,1649868381612816069,1649868381936781069,323,true,0.22353,0.315143
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,227,1649868383540756069,1649868384356719069,815,true,0.24745,0.238112
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,228,1649868384632710069,1649868384960694069,327,true,0.235569,0.275827
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,229,1649868385256692069,1649868386740849069,1484,true,0.241043,0.262267
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,230,1649868386793034069,1649868387032715069,239,true,0.939163,0.315149
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,231,1649868387208691069,1649868388576919069,1368,true,0.244367,0.244234
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,232,1649868388632696069,1649868388988485069,355,false,0.959191,0.135753
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,233,1649868389180741069,1649868393040492069,3859,true,0.241867,0.263271
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,234,1649868393232779069,1649868393372708069,139,false,1.017959,0.032826
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,235,1649868393605004069,1649868393688691069,83,true,0.327475,0.206046
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,236,1649868393708491069,1649868394232717069,524,true,0.286199,0.252366
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,237,1649868394288649069,1649868394540496069,251,false,1.0319,0.226687
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,238,1649868394760748069,1649868395360474069,599,true,0.26877,0.270386
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,239,1649868395628815069,1649868395728574069,99,true,0.755187,0.046726
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,240,1649868396040495069,1649868396256688069,216,false,1.180408,0.032399
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,241,1649868396316685069,1649868397296936069,980,true,0.198315,0.291617
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,242,1649868397352764069,1649868397668665069,315,false,0.989695,0.245394
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,243,1649868397688490069,1649868397904667069,216,false,1.128298,0.137806
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,244,1649868398052755069,1649868399468872069,1416,true,0.269396,0.242206
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,247,1649868400232624069,1649868401040670069,808,true,0.156799,0.354931
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,248,1649868401088779069,1649868401368685069,279,false,-0.078739,0.129375
9d485631-d3e7-4b9e-9846-86c24d17cd85,12cadca8-c51a-4d86-af40-408bb0fd9381,251,1649868402148742069,1649868403260925069,1112,true,0.202639,0.251902
